k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
17,7,RAB,1,1,49,6,0,FORCED,1,1961,1520
17,7,RAB,1,2,49,6,1,FORCED,2,1961,2730
17,7,RAB,1,3,49,6,2,FORCED,3,1961,3710
17,7,RAB,1,4,49,6,3,FORCED,4,1961,4390
17,7,RAB,1,5,49,6,4,FORCED,5,1961,4900
17,7,RAB,1,6,49,5,0,FORCED,6,1961,5240
17,7,RAB,1,7,49,5,1,FORCED,7,1961,5520
17,7,RAB,1,8,49,5,2,FORCED,8,1961,5760
17,7,RAB,1,9,49,4,0,FORCED,9,1961,5940
17,7,RAB,1,10,49,4,1,FORCED,10,1961,6080
17,7,RAB,1,11,49,4,2,FORCED,11,1961,6200
17,7,RAB,1,12,49,5,3,FORCED,12,1961,6280
17,7,RAB,1,13,49,5,4,FORCED,13,1961,6360
17,7,RAB,1,14,49,6,5,not_forced,13,1961,6500
17,7,RAB,1,15,49,4,3,FORCED,14,1961,6550
17,7,RAB,1,16,49,4,4,FORCED,15,1961,6610
FINAL_RAB,17,7,1961,34,SKIPPED,6610
FINAL_SAT,17,7,1961,34,SKIPPED,6610
17,7,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,15,1961,6610
FORCED_VARS,17,7,15,p40 p41 p42 p43 p44 p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
