k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
15,13,RAB,1,1,49,6,0,FORCED,1,1836,1450
15,13,RAB,1,2,49,6,1,FORCED,2,1836,2430
15,13,RAB,1,3,49,6,2,FORCED,3,1836,3250
15,13,RAB,1,4,49,4,0,FORCED,4,1836,3860
15,13,RAB,1,5,49,5,0,FORCED,5,1836,4390
15,13,RAB,1,6,49,4,1,FORCED,6,1836,4800
15,13,RAB,1,7,49,4,2,FORCED,7,1836,5130
15,13,RAB,1,8,49,5,1,FORCED,8,1836,5400
15,13,RAB,1,9,49,5,2,FORCED,9,1836,5610
15,13,RAB,1,10,49,6,3,FORCED,10,1836,5780
15,13,RAB,1,11,49,6,4,FORCED,11,1836,5900
15,13,RAB,1,12,49,4,3,FORCED,12,1836,5970
15,13,RAB,1,13,49,4,4,FORCED,13,1836,6040
15,13,RAB,1,14,49,5,3,FORCED,14,1836,6090
15,13,RAB,1,15,49,5,4,FORCED,15,1836,6140
FINAL_RAB,15,13,1836,34,SKIPPED,6140
FINAL_SAT,15,13,1836,34,SKIPPED,6140
15,13,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,15,1836,6140
FORCED_VARS,15,13,15,p40 p41 p42 p43 p44 p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
