k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
21,2,RAB,1,1,49,6,0,FORCED,1,2419,1870
21,2,RAB,1,2,49,6,1,FORCED,2,2419,3460
21,2,RAB,1,3,49,6,2,FORCED,3,2419,4780
21,2,RAB,1,4,49,6,3,FORCED,4,2419,5900
21,2,RAB,1,5,49,6,4,FORCED,5,2419,6790
21,2,RAB,1,6,49,6,5,FORCED,6,2419,7460
21,2,RAB,1,7,49,5,0,FORCED,7,2419,7930
21,2,RAB,1,8,49,5,1,FORCED,8,2419,8330
21,2,RAB,1,9,49,4,0,FORCED,9,2419,8660
21,2,RAB,1,10,49,4,1,FORCED,10,2419,8940
21,2,RAB,1,11,49,5,2,FORCED,11,2419,9180
21,2,RAB,1,12,49,5,3,FORCED,12,2419,9380
21,2,RAB,1,13,49,5,4,FORCED,13,2419,9550
21,2,RAB,1,14,49,5,5,FORCED,14,2419,9680
FINAL_RAB,21,2,2419,35,SKIPPED,9680
FINAL_SAT,21,2,2419,35,SKIPPED,9680
21,2,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,14,2419,9680
FORCED_VARS,21,2,14,p40 p41 p50 p51 p52 p53 p54 p55 p60 p61 p62 p63 p64 p65
